"","FID","Id","Distance","TransectID","FRBWidth","Cover","Height","LU","Next.LU","Next.LU.Alt"
"14607",14606,4,40,357,70,1,20.7188493347,40,20,NA
"14608",14607,5,50,357,70,1,19.7477997128,40,20,NA
"14609",14608,6,60,357,70,1,20.7936561509,40,20,NA
"14610",14609,7,70,357,70,0.98,19.3070765904,40,20,NA
"14611",14610,8,80,357,70,0.253012048193,7.81642586844,40,20,NA
"14612",14611,9,90,357,70,0,0,40,20,NA
"14613",14612,10,100,357,70,0,0,20,20,NA
"14614",14613,11,110,357,70,0,0,20,20,NA
"14615",14614,12,120,357,70,0,0,20,20,NA
"14616",14615,13,130,357,70,0,0,20,20,NA
"14617",14616,14,140,357,70,0,0,20,20,NA
"14618",14617,15,150,357,70,0,0,20,20,NA
"14619",14618,16,160,357,70,0,0,20,20,NA
"14620",14619,17,170,357,70,0,0,20,20,NA
"14621",14620,18,180,357,70,0,0,20,20,NA
"14622",14621,19,190,357,70,0,0,20,20,NA
"14623",14622,20,200,357,70,0,0,20,20,NA
"14624",14623,1,10,-357,130,1,14.9606073965,40,40,NA
"14625",14624,2,20,-357,130,1,19.6701441956,40,40,NA
"14626",14625,3,30,-357,130,1,21.4630915576,40,40,NA
"14627",14626,4,40,-357,130,1,20.7072546387,40,40,NA
"14628",14627,5,50,-357,130,1,18.6640975952,40,40,NA
"14629",14628,6,60,-357,130,1,15.3264059448,40,40,NA
"14630",14629,7,70,-357,130,1,17.3760743713,40,40,NA
"14631",14630,8,80,-357,130,1,17.0522514343,40,40,NA
"14632",14631,9,90,-357,130,0.42,8.08841705322,40,40,NA
"14633",14632,10,100,-357,130,0.86,9.33537718307,40,40,NA
"14634",14633,11,110,-357,130,1,10.7447067261,40,40,NA
"14635",14634,12,120,-357,130,1,13.699710083,40,40,NA
"14636",14635,13,130,-357,130,0.92,9.8498593206,40,40,NA
"14637",14636,14,140,-357,130,0.292929292929,5.48993183004,40,40,NA
"14638",14637,15,150,-357,130,0.93,8.17183956023,40,40,NA
"14639",14638,16,160,-357,130,0.75,11.1211254883,40,40,NA
"14640",14639,17,170,-357,130,0.010101010101,2.75065612793,40,40,NA
"14641",14640,18,180,-357,130,0,0,40,40,NA
"14642",14641,19,190,-357,130,0.39,7.91610443898,40,40,NA
"14643",14642,20,200,-357,130,0.97,6.92808186639,40,40,NA
"14644",14643,1,10,358,20,1,11.2367034912,40,20,NA
"14645",14644,2,20,358,20,0.77,8.33764747521,40,20,NA
"14646",14645,3,30,358,20,0,0,40,20,NA
"14647",14646,4,40,358,20,0,0,40,20,NA
"14648",14647,5,50,358,20,0,0,40,20,NA
"14649",14648,6,60,358,20,0,0,40,20,NA
"14650",14649,7,70,358,20,0,0,20,20,NA
"14651",14650,8,80,358,20,0,0,20,20,NA
"14652",14651,9,90,358,20,0,0,20,20,NA
"14653",14652,10,100,358,20,0,0,20,20,NA
"14654",14653,11,110,358,20,0,0,20,20,NA
"14655",14654,12,120,358,20,0,0,20,20,NA
"14656",14655,13,130,358,20,0,0,20,20,NA
"14657",14656,14,140,358,20,0,0,20,20,NA
"14658",14657,15,150,358,20,0.0833333333333,1.86478233337,20,20,NA
"14659",14658,16,160,358,20,0,0,20,20,NA
"14660",14659,17,170,358,20,0,0,20,20,NA
"14661",14660,18,180,358,20,0.42,6.54720633371,20,20,NA
"14662",14661,19,190,358,20,0.86,9.55776569455,20,20,NA
"14663",14662,20,200,358,20,0.98,10.0292710285,20,20,NA
"14664",14663,1,10,-358,40,1,10.3522537231,40,40,NA
"14665",14664,2,20,-358,40,1,12.443110199,40,40,NA
"14666",14665,3,30,-358,40,1,9.36681106567,40,40,NA
"14667",14666,4,40,-358,40,0.32,4.40336275101,40,40,NA
"14668",14667,5,50,-358,40,0,0,40,40,NA
"14669",14668,6,60,-358,40,0,0,40,40,NA
"14670",14669,7,70,-358,40,0.29,5.72351337301,40,40,NA
